geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
70874,-15.74051231,-47.88881091,brasília,DF
70875,-15.73744059,-47.88986362,brasilia,DF
70876,-15.74779892,-47.88476688,brasilia,DF
70878,-15.73951068,-47.88640972,brasilia,DF
70879,-15.73737258,-47.88698538,brasilia,DF
70908,-15.7652846,-47.856663,brasilia,DF
70910,-11.01405585,-68.74665258,brasilia,DF
71009,-15.78732657,-47.8858278,brasilia,DF
71010,-15.81564798,-47.98690837,brasilia,DF
71015,-15.82319803,-47.98710768,brasília,DF
71020,-15.81734115,-47.97384491,brasilia,DF
71050,-15.83284323,-47.97606061,brasília,DF
71060,-15.83436877,-47.98274902,brasilia,DF
71065,-15.84261015,-47.97578275,brasilia,DF
71070,-15.83278666,-47.94636739,brasilia,DF
71090,-15.81561322,-47.99572072,guara,DF
71100,-15.8087295,-47.989449,brasília,DF
71200,-15.79970985,-47.95136302,brasilia,DF
71205,-15.79558552,-47.94900444,brasilia,DF
71215,-15.81393345,-47.94702493,brasília,DF
71218,-14.61606937,-53.15859124,brasilia,DF
71225,-15.80079685,-47.97677495,brasília,DF
71250,-15.7786851,-48.00002287,brasilia,DF
71503,-15.71499403,-47.8857781,brasilia,DF
71505,-15.72639765,-47.8675995,brasilia,DF
71510,-15.72756778,-47.88111075,brasília,DF
71515,-15.74412068,-47.84540335,brasilia,DF
71520,-15.7379629,-47.86565639,brasilia,DF
71525,-15.7471379,-47.8513649,brasilia,DF
71530,-15.75952899,-47.83889421,brasilia,DF
71535,-15.75726438,-47.83241417,brasília,DF
71540,-15.7386161,-47.88054806,brasilia,DF
71570,-15.78109922,-47.78362354,brasília,DF
71571,-15.77341393,-47.778536,paranoa,DF
71572,-15.76822712,-47.77988593,brasilia,DF
71573,-15.76294261,-47.78005844,brasilia,DF
71596,-15.70450869,-47.82464289,brasília,DF
71600,-15.85205077,-47.88820574,brasília,DF
71605,-15.85767979,-47.91707185,brasilia,DF
71610,-15.85533808,-47.92175113,brasilia,DF
71615,-15.84774645,-47.89594036,brasilia,DF
71620,-15.84666603,-47.90255618,brasília,DF
71625,-15.83602517,-47.87567001,brasilia,DF
71630,-15.83214084,-47.87554514,brasilia,DF
71635,-15.8459577,-47.8771729,brasilia,DF
71640,-15.84848694,-47.87219055,lago sul,DF
71645,-15.86412582,-47.8753807,brasilia,DF
71650,-15.84874366,-47.8563437,brasilia,DF
71655,-15.85790376,-47.85905545,brasilia,DF
71660,-15.84162334,-47.83833438,brasilia,DF
71665,-15.83570023,-47.83561352,brasilia,DF
71670,-15.81991512,-47.81472213,brasília,DF
71675,-15.82523187,-47.80601296,lago sul,DF
71680,-15.84651591,-47.83113216,brasília,DF
71691,-15.88016233,-47.81695943,brasilia,DF
71692,-15.90115886,-47.77844461,brasilia,DF
71693,-15.895528,-47.77170704,brasilia,DF
71694,-15.90895555,-47.75284422,brasilia,DF
71697,-15.79419711,-47.84810123,brasilia,DF
71699,-15.7930969,-47.85161566,brasilia,DF
71705,-15.87209043,-47.96609653,brasilia,DF
71710,-15.86944374,-47.9672425,brasilia,DF
71715,-15.8715969,-47.9729676,brasília,DF
71720,-15.86281677,-47.95591795,nucleo bandeirante,DF
71725,-15.85107964,-47.95109414,brasilia,DF
71727,-15.85620945,-47.95086571,brasilia,DF
71730,-15.83212663,-47.9037611,brasilia,DF
71731,-15.85446848,-47.93405126,brasília,DF
71735,-15.85395647,-47.99148745,brasília,DF
71736,-15.86824295,-47.97323375,brasilia,DF
71738,-15.87227925,-47.97706395,brasilia,DF
71740,-15.89945676,-47.9678176,brasilia,DF
71741,-15.92019506,-47.95387594,brasilia,DF
71742,-15.89107377,-47.93065866,brasilia,DF
71745,-15.90790392,-47.94665445,brasília,DF
71746,-15.94562331,-47.96866677,brasilia,DF
71750,-15.91941843,-47.93222994,brasilia,DF
71800,-15.88345469,-47.99501923,riacho fundo,DF
71805,-15.88043031,-48.01590343,brasilia,DF
71820,-15.88503404,-48.0168819,brasilia,DF
71825,-15.88753719,-48.01707177,brasília,DF
71880,-15.90292314,-48.04589684,brasilia,DF
71881,-15.8940314,-48.04967734,brasilia,DF
71882,-15.91341189,-48.04666863,brasilia,DF
71900,-15.83241359,-48.03745525,brasilia,DF
71901,-15.83112913,-48.01598782,brasilia,DF
71904,-15.83076844,-48.01802413,brasilia,DF
71906,-15.83101804,-48.0110295,brasilia,DF
71907,-15.82389438,-47.97790597,brasilia,DF
71908,-15.81655451,-47.94294408,brasilia,DF
71909,-15.83181666,-47.99983796,brasília,DF
71910,-15.83866661,-48.01356249,brasilia,DF
71915,-15.83983101,-47.99687194,brasilia,DF
71916,-15.83967697,-48.01409159,brasilia,DF
71917,-15.83730565,-48.02235903,brasilia,DF
71918,-15.83745425,-48.02743965,brasília,DF
71920,-15.83010529,-48.0323489,brasilia,DF
71925,-15.84304855,-48.00840994,brasília,DF
71926,-15.8403738,-48.01472781,brasilia,DF
71927,-15.84493469,-48.01874343,brasília,DF
71928,-15.84534618,-48.03142383,brasilia,DF
71929,-15.84193336,-48.00838559,brasilia,DF
71930,-15.837822,-48.036888,brasilia,DF
71931,-15.83679338,-48.03955332,brasília,DF
71936,-15.84000223,-48.02467532,brasilia,DF
71937,-15.83002326,-47.98046577,brasilia,DF
71938,-15.80758948,-47.90234658,brasilia,DF
71939,-15.83681375,-48.00446949,brasilia,DF
71940,-15.84731038,-47.92277683,brasilia,DF
71950,-15.83922799,-48.04363707,taguatinga,DF
71955,-15.85450518,-48.03766404,brasilia,DF
71956,-15.85464587,-48.03698607,brasilia,DF
71957,-15.85370878,-48.03679624,brasilia,DF
71958,-15.85307444,-48.03607936,brasilia,DF
71959,-15.85156958,-48.03528367,brasilia,DF
71960,-15.85196823,-48.03432806,brasilia,DF
71961,-15.85459026,-48.03200029,brasilia,DF
71963,-15.85483399,-48.03333985,brasilia,DF
71964,-15.85946172,-48.03572679,brasília,DF
71965,-15.86014045,-48.02743357,brasilia,DF
71967,-15.86407422,-48.02626135,brasilia,DF
71968,-15.86489497,-48.02480076,brasilia,DF
71969,-15.86586667,-48.02577914,brasilia,DF
71972,-15.8652898,-48.03217214,taguatinga,DF
71973,-15.86076334,-48.02445202,brasília,DF
71978,-15.86176542,-47.98551603,brasilia,DF
71979,-15.86983373,-48.01913202,brasília,DF
71980,-15.86901238,-48.01775426,brasilia,DF
71981,-15.86890625,-48.01626573,brasilia,DF
71982,-15.87186514,-48.01614077,brasilia,DF
71985,-15.87483688,-48.01512067,brasilia,DF
71987,-15.87693672,-48.01629383,brasilia,DF
71988,-15.87686441,-48.01210266,brasilia,DF
71989,-15.87679129,-48.00797273,brasilia,DF
71990,-15.87517387,-48.00029096,brasilia,DF
71991,-15.87503356,-47.9977644,brasília,DF
72001,-15.79139823,-47.8569889,brasilia,DF
72003,-15.79250345,-47.84512684,brasilia,DF
72006,-15.79115473,-47.85672962,brasilia,DF
72007,-15.77481596,-48.0468055,brasília,DF
72010,-15.83209033,-48.05466828,brasilia,DF
72015,-15.83822554,-48.05340072,brasília,DF
72016,-15.83993184,-48.0600733,brasilia,DF
72020,-15.84537502,-48.04387675,brasilia,DF
72025,-15.85933622,-48.04078123,brasília,DF
72035,-15.87040329,-48.03480539,brasilia,DF
72110,-15.82525288,-48.05190554,taguatinga,DF
72115,-15.82473716,-48.0599179,brasilia,DF
72120,-15.80802793,-48.06227524,brasilia,DF
72125,-15.8131202,-48.06773448,brasilia,DF
72130,-15.79787934,-48.06224868,brasilia,DF
72135,-15.80937282,-48.07680778,brasilia,DF
72140,-15.81420238,-48.08418524,brasília,DF
72145,-15.8033327,-48.09794999,brasilia,DF
72146,-15.79524813,-48.1063755,brasília,DF
72150,-15.82576363,-48.08229812,brasilia,DF
72151,-15.82645372,-48.08720862,brasilia,DF
72152,-15.81554534,-48.09104573,brasilia,DF
72153,-15.74643281,-47.9254184,brasilia,DF
72155,-15.82855879,-48.0759425,brasília,DF
72156,-15.82000365,-48.07935708,brasilia,DF
72160,-15.83259115,-48.0879717,brasilia,DF
72161,-15.82183786,-48.09147948,brasilia,DF
72162,-15.81402081,-48.09497407,brasília,DF
72210,-15.80698607,-48.10495885,brasilia,DF
72215,-15.82736832,-48.0977755,brasília,DF
72220,-15.83195435,-48.10778387,ceilandia,DF
72225,-15.81141386,-48.11919582,brasilia,DF
72230,-15.838524,-48.122217,ceilandia,DF
72231,-15.84162953,-48.11468188,ceilandia,DF
72233,-15.84790141,-48.11250056,ceilandia,DF
72235,-15.84279649,-48.12488747,brasilia,DF
72236,-15.84945697,-48.11986082,brasilia,DF
72240,-15.81762572,-48.1269262,brasilia,DF
72241,-15.8100541,-48.13183396,brasilia,DF
72250,-15.79483336,-48.11834695,brasilia,DF
72251,-15.78892983,-48.12481467,ceilandia,DF
72252,-15.80009418,-48.12618582,brasilia,DF
72255,-15.79244195,-48.12410742,brasília,DF
72260,-15.79954705,-48.13547362,brasilia,DF
72261,-15.79097797,-48.13890901,brasilia,DF
72270,-15.80542663,-48.14380921,brasilia,DF
72275,-15.80155273,-48.13105974,brasília,DF
72301,-15.88513141,-48.10620443,brasilia,DF
72302,-15.8719937,-48.07579272,brasilia,DF
72303,-15.89358885,-48.12459661,brasilia,DF
72304,-15.86732461,-48.05886813,brasilia,DF
72305,-15.88469622,-48.09585769,brasília,DF
72306,-15.87741871,-48.07636016,brasilia,DF
72307,-15.89064397,-48.1078927,brasilia,DF
72308,-15.87416116,-48.06666435,brasilia,DF
72309,-15.89628057,-48.11942404,brasilia,DF
72310,-15.88222974,-48.07489033,brasilia,DF
72311,-15.89044599,-48.09791269,brasilia,DF
72312,-15.88219056,-48.07236539,samambaia,DF
72313,-15.89159675,-48.10305209,brasilia,DF
72314,-15.87953597,-48.0645674,brasilia,DF
72315,-15.89086946,-48.09613187,brasilia,DF
72316,-15.86511585,-48.07848471,brasilia,DF
72317,-15.89835548,-48.11801755,brasilia,DF
72318,-15.86228115,-48.08044504,brasilia,DF
72319,-15.87081571,-48.09645967,brasilia,DF
72320,-15.85850587,-48.07562236,brasilia,DF
72321,-15.87778476,-48.10747096,brasília,DF
72322,-15.85865573,-48.08557512,brasilia,DF
72323,-15.88025962,-48.11460188,brasilia,DF
72325,-15.88448962,-48.12321245,brasilia,DF
72327,-15.8883724,-48.13106494,brasilia,DF
72329,-15.89379557,-48.14311481,brasília,DF
72331,-15.87094181,-48.10766448,brasilia,DF
72333,-15.87993157,-48.12479487,brasilia,DF
72335,-15.88940166,-48.14351525,samambaia,DF
72405,-15.98529224,-48.02990747,brasilia,DF
72410,-16.03523447,-48.06348396,brasilia,DF
72415,-16.02516591,-48.07882247,brasília,DF
72420,-16.01676836,-48.07201537,gama,DF
72425,-16.02400312,-48.07165016,brasilia,DF
72430,-16.01005076,-48.06605181,brasilia,DF
72445,-15.62547825,-48.64078714,brasilia,DF
72450,-16.00851178,-48.05001692,brasilia,DF
72460,-16.02294658,-48.05071816,brasilia,DF
72500,-16.0447427,-48.03798072,brasilia,DF
72501,-16.04340964,-48.03053014,brasília,DF
72502,-16.040001,-48.02843965,brasilia,DF
72503,-16.03686784,-48.03035506,brasilia,DF
72504,-16.03314893,-48.02923649,brasilia,DF
72506,-16.02805625,-48.03018757,brasilia,DF
72507,-16.0281834,-48.02681819,brasilia,DF
72508,-16.02542318,-48.02384161,brasilia,DF
72509,-16.02367321,-48.02173671,brasília,DF
72510,-16.02132286,-48.01930556,brasília,DF
72542,-16.01208993,-48.00501666,brasilia,DF
72543,-16.01047991,-48.00226846,brasília,DF
72544,-16.00840882,-47.99952703,brasília,DF
72545,-16.00878409,-47.99793454,brasilia,DF
72546,-16.00899172,-47.99430657,brasilia,DF
72547,-16.00753252,-47.99100976,brasília,DF
72548,-16.00905437,-47.98752851,brasília,DF
72592,-15.9927146,-47.9931984,brasilia,DF
72593,-15.99700072,-47.99574042,brasilia,DF
72594,-15.99662927,-48.00017019,brasilia,DF
72600,-15.90098121,-48.06432958,recanto das emas,DF
72601,-15.90681569,-48.08542218,brasilia,DF
72602,-15.91240879,-48.10034149,brasilia,DF
72603,-15.92336097,-48.10687576,brasilia,DF
72610,-15.90602522,-48.0634904,brasília,DF
72620,-15.90940873,-48.08082526,brasilia,DF
72621,-15.91713405,-48.09776869,brasilia,DF
72622,-15.92454004,-48.10282345,brasilia,DF
72630,-15.91007215,-48.05964811,brasilia,DF
72631,-15.91262433,-48.06649216,brasília,DF
72640,-15.9167522,-48.05680173,brasilia,DF
72641,-15.9181282,-48.06360958,brasília,DF
72650,-15.92142525,-48.05278821,brasília,DF
72660,-15.9300385,-48.10360494,brasilia,DF
72669,-15.79336326,-47.84922424,brasília,DF
72705,-15.6777827,-48.19598411,brasilia,DF
72710,-15.69218401,-48.16690111,brasilia,DF
72715,-15.68400106,-48.19470839,brasilia,DF
72720,-15.6967675,-48.15513091,brasilia,DF
72725,-15.67169638,-48.20144257,brasilia,DF
72726,-15.6673466,-48.20107219,brasilia,DF
72735,-15.66318817,-48.19390839,brasília,DF
72736,-15.66361005,-48.19614142,brasília,DF
72737,-15.66324612,-48.19865046,brasilia,DF
72738,-15.66254279,-48.20114845,brasilia,DF
72745,-15.66012483,-48.19332984,brasilia,DF
72746,-15.6591354,-48.19567458,brasilia,DF
72747,-15.65910953,-48.19776582,brasília,DF
72748,-15.65938074,-48.20119997,brasília,DF
72755,-15.64518477,-48.17963745,brasília,DF
72800,-16.25515418,-47.95457185,luziania,GO
72801,-16.26249927,-47.95645996,luziania,GO
72803,-16.23209388,-47.94578172,luziania,GO
72804,-16.24906767,-47.92371651,luziania,GO
72805,-16.26323818,-47.93802102,luziânia,GO
72806,-16.26426417,-47.92421268,luziania,GO
72810,-16.25039624,-47.95689089,luziania,GO
72811,-16.24876194,-47.96304598,luziania,GO
72812,-16.24667107,-47.95138927,luziania,GO
72813,-16.23944145,-47.94825243,luziânia,GO
72814,-16.25011045,-47.9381647,luziania,GO
72815,-16.23692155,-47.93272938,luziania,GO
72820,-16.25184706,-47.90835084,luziania,GO
72822,-16.25592718,-47.92834257,luziania,GO
72823,-16.24527526,-47.89877726,luziania,GO
72830,-16.2434447,-47.91776237,luziania,GO
72831,-16.24150538,-47.90458255,luziânia,GO
72834,-16.21737988,-47.91917601,luziania,GO
72836,-16.21001948,-47.92963401,luziânia,GO
72850,-16.14166269,-47.95649387,luziania,GO
72851,-16.1320463,-47.95183397,luziania,GO
72853,-16.23212288,-47.93353984,luziania,GO
72855,-16.17763874,-47.92702866,luziânia,GO
72858,-16.14011191,-47.98887717,luziania,GO
72860,-16.05632071,-48.03491456,novo gama,GO
72862,-16.06920352,-48.05054168,novo gama,GO
72865,-16.091275,-48.031745,novo gama,GO
72870,-16.06933607,-47.99690289,valparaíso de goiás,GO
72871,-16.05883369,-48.0025338,valparaiso de goias,GO
72872,-16.08770535,-47.98803413,valparaiso de goias,GO
72873,-16.07600212,-47.97225312,valparaiso de goias,GO
72874,-16.11020962,-47.98035956,valparaiso de goias,GO
72875,-16.07436148,-47.98930591,valparaiso de goias,GO
72876,-16.07746469,-47.9776087,valparaiso de goias,GO
72878,-16.05860168,-47.97930415,valparaiso de goias,GO
72879,-16.06049938,-47.9644,valparaiso de goias,GO
72880,-16.09487203,-47.91548369,cidade ocidental,GO
72883,-16.11151,-47.92056218,cidade ocidental,GO
72885,-16.10746173,-47.95177522,cidade ocidental,GO
72887,-16.082745,-47.93224124,cidade ocidental,GO
72899,-21.46782909,-56.1718692,jardim abc de goias,GO
72900,-15.99504823,-48.26919746,santo antonio do descoberto,GO
72901,-15.93431723,-48.27699293,santo antonio do descoberto,GO
72902,-16.10647507,-48.47948336,santo antonio do descoberto,GO
72906,-15.95110029,-48.26464684,santo antonio do descoberto,GO
72907,-15.95692797,-48.2697073,santo antonio do descoberto,GO
72910,-15.72815785,-48.27733018,aguas lindas de goias,GO
72911,-15.74032038,-48.24427883,aguas lindas de goias,GO
72912,-15.71684704,-48.26928365,aguas lindas de goias,GO
72914,-15.72455633,-48.27713946,águas lindas de goiás,GO
72915,-15.64177057,-48.22311773,aguas lindas de goias,GO
72916,-15.70967181,-48.27256089,águas lindas de goiás,GO
72917,-15.69399232,-48.26654247,aguas lindas de goias,GO
72920,-15.72062796,-48.28619343,aguas lindas de goias,GO
72921,-15.72476,-48.32085981,aguas lindas de goias,GO
72922,-15.72845173,-48.31731527,aguas lindas de goias,GO
72925,-15.74138115,-48.29804302,aguas lindas de goias,GO
72926,-15.74583688,-48.30806896,águas lindas de goiás,GO
72927,-15.7768508,-48.29255867,águas lindas de goiás,GO
72930,-16.08407743,-48.50677276,alexania,GO
72940,-16.19374242,-48.7095213,abadiania,GO
72960,-15.92501642,-48.80934801,corumba de goias,GO
72975,-15.76316,-48.7447125,cocalzinho de goias,GO
72980,-15.86172814,-48.96885161,pirenopolis,GO
73005,-15.64509274,-47.79841429,brasilia,DF
73006,-15.64658834,-47.79945937,brasília,DF
73010,-15.65045316,-47.79202152,brasilia,DF
73011,-15.64967475,-47.7898605,brasilia,DF
73015,-15.65750956,-47.79665768,brasília,DF
73020,-15.65744806,-47.80951039,brasilia,DF
73025,-15.65248969,-47.80106303,brasilia,DF
73030,-15.65077817,-47.8083103,brasilia,DF
73035,-15.64149902,-47.80596997,brasília,DF
73036,-15.6442245,-47.80553625,brasilia,DF
73040,-15.64459345,-47.78652725,brasilia,DF
73041,-15.646059,-47.786049,brasilia,DF
73045,-15.64330932,-47.77800637,brasilia,DF
73050,-15.64789592,-47.77783595,brasilia,DF
73060,-15.64089538,-47.81604203,brasilia,DF
73062,-15.646596,-47.82378905,brasilia,DF
73063,-15.64465674,-47.81738628,brasilia,DF
73070,-15.6334567,-47.84687388,brasilia,DF
73080,-15.63388333,-47.81584493,brasilia,DF
73083,-15.79345195,-47.8458522,brasília,DF
73092,-15.66635162,-47.82437983,brasilia,DF
73100,-15.75498842,-47.83164582,sobradinho,DF
73105,-15.66275469,-47.86039219,brasilia,DF
73150,-15.79140065,-47.8493651,brasilia,DF
73250,-15.57796552,-48.00730196,brasilia,DF
73251,-15.67044854,-47.81596286,sobradinho,DF
73252,-15.6886103,-47.82493559,brasilia,DF
73270,-15.79249549,-47.85048746,brasilia,DF
73320,-15.65368927,-47.68391335,brasília,DF
73330,-15.63051102,-47.66870805,brasilia,DF
73340,-15.60623704,-47.65110501,brasilia,DF
73350,-15.61680805,-47.64705345,brasilia,DF
73355,-15.61337646,-47.63634815,brasilia,DF
73356,-15.61992097,-47.64015629,brasilia,DF
73357,-15.61821735,-47.6389369,brasilia,DF
73358,-15.61942576,-47.63805353,brasilia,DF
73360,-15.62492861,-47.64717421,brasilia,DF
73365,-15.74968995,-47.92724649,brasilia,DF
73366,-15.74864923,-47.9250662,brasilia,DF
73367,-15.746777,-47.92296799,brasília,DF
73368,-15.74972998,-47.92717447,brasilia,DF
73370,-15.65088369,-47.64451133,brasilia,DF
73375,-15.79233716,-47.85181155,brasilia,DF
73380,-15.61203687,-47.67813372,brasilia,DF
73403,-15.79291376,-47.85561995,brasília,DF
73700,-15.17340563,-48.28373697,padre bernardo,GO
73730,-15.05848057,-48.16143213,mimoso de goias,GO
73740,-14.15228878,-48.07454166,colinas do sul,GO
73750,-15.45737126,-47.60374884,planaltina,GO
73751,-15.43588613,-47.605278,planaltina,GO
73752,-15.45375064,-47.59978772,planaltina,GO
73753,-15.4565751,-47.61019349,planaltina,GO
73754,-15.49435,-47.63636546,planaltina,GO
73755,-15.48240138,-47.589635,planaltina,GO
73760,-14.70666671,-47.52309921,sao joao d'alianca,GO
73770,-14.13931734,-47.51689811,alto paraiso de goias,GO
73780,-14.97449538,-47.78438706,agua fria de goias,GO
73790,-13.79465288,-47.45838363,cavalcante,GO
73795,-13.76467607,-47.26343592,teresina de goiás,GO
73801,-15.54095046,-47.33733369,formosa,GO
73802,-15.55561434,-47.33938254,formosa,GO
73803,-15.54784147,-47.3408782,formosa,GO
73804,-15.56177382,-47.34429194,formosa,GO
73805,-15.53665861,-47.34367659,formosa,GO
73807,-15.53814321,-47.32703683,formosa,GO
73808,-15.53783952,-47.3035089,formosa,GO
73809,-15.54065924,-47.32673414,formosa,GO
73813,-15.55018324,-47.32949632,formosa,GO
73814,-15.55392531,-47.29893973,formosa,GO
73820,-13.74177052,-46.88151286,nova roma,GO
73825,-15.03488663,-47.06253699,vila boa,GO
73830,-13.26289695,-46.8838871,monte alegre de goias,GO
73840,-13.03716355,-46.76969398,campos belos,GO
73850,-16.76991553,-47.61072326,cristalina,GO
73860,-13.40606367,-46.31463917,sao domingos,GO
73865,-13.28660888,-46.41396414,divinopolis de goias,GO
73870,-15.80524926,-46.93058467,cabeceiras,GO
73890,-14.48904356,-46.98950283,flores de goias,GO
73900,-14.08697332,-46.36157034,posse,GO
73910,-13.91289234,-46.45467364,guarani de goias,GO
73920,-14.10073969,-46.63424352,iaciara,GO
73930,-14.46779733,-46.48263777,simolandia,GO
73950,-14.48533915,-46.5062238,alvorada do norte,GO
73970,-14.49459109,-46.11153305,mambai,GO
73975,-14.4557648,-46.43602351,buritinopolis,GO
73980,-14.55882505,-46.17524974,damianopolis,GO
73990,-14.8035509,-46.25499817,sitio d'abadia,GO
74001,-16.68033979,-49.254444,goiânia,GO
74003,-16.68071911,-49.25691148,goiania,GO
74005,-16.6512956,-49.26427191,goiania,GO
74010,-16.6653308,-49.2605961,goiânia,GO
74013,-16.67374256,-49.25988647,goiania,GO
74015,-16.678496,-49.25930704,goiânia,GO
74020,-16.67227827,-49.25882173,goiania,GO
74023,-16.67351864,-49.25667111,goiania,GO
74025,-16.67378565,-49.26158732,goiania,GO
74030,-16.67662631,-49.25349146,goiania,GO
74040,-16.67404437,-49.25571299,goiania,GO
74043,-16.67521675,-49.25984423,goiania,GO
74045,-16.66666853,-49.26423169,goiânia,GO
74050,-16.66767827,-49.260543,goiania,GO
74053,-16.66764762,-49.26028481,goiania,GO
74055,-16.66674999,-49.25719349,goiania,GO
74063,-16.6605416,-49.2621391,goiania,GO
74070,-16.66956866,-49.2688314,goiania,GO
74075,-16.67283325,-49.26887277,goiania,GO
74080,-16.68717514,-49.25652819,goiania,GO
74083,-16.68421601,-49.25149269,goiania,GO
74085,-16.6960962,-49.25241687,goiania,GO
74093,-16.69482039,-49.25616511,goiânia,GO
74110,-16.68067771,-49.26949682,goiania,GO
74115,-16.6853548,-49.26454288,goiania,GO
74120,-16.68890532,-49.26712785,goiania,GO
74125,-16.67782559,-49.27463682,goiânia,GO
74130,-16.68666557,-49.27229649,goiania,GO
74140,-16.68951226,-49.27214453,goiânia,GO
74150,-16.69672772,-49.26744894,goiania,GO
74160,-16.69644687,-49.2645244,goiania,GO
74170,-16.69644784,-49.26209067,goiania,GO
74175,-16.70417367,-49.26194525,goiania,GO
74180,-16.69830055,-49.25584063,goiania,GO
74210,-16.69550896,-49.27710913,goiania,GO
74215,-16.6976121,-49.27577399,goiania,GO
74223,-16.71002207,-49.266587,goiania,GO
74230,-16.71502406,-49.26786148,goiania,GO
74250,-16.71741403,-49.28812648,goiânia,GO
74255,-16.70989129,-49.28923526,goiania,GO
74265,-16.69718854,-49.28903348,goiânia,GO
74270,-16.70134827,-49.28351547,goiânia,GO
74275,-16.71446839,-49.28109452,goiânia,GO
74280,-16.71610783,-49.27263404,goiania,GO
74290,-16.70897417,-49.27664432,goiania,GO
74303,-16.7009363,-49.3060842,goiania,GO
74305,-16.69394476,-49.29699434,goiania,GO
74310,-16.69889126,-49.29457248,goiania,GO
74313,-16.7084985,-49.30339264,goiania,GO
74315,-16.70400315,-49.28060059,goiania,GO
74320,-16.69407165,-49.31134173,goiania,GO
74323,-16.69043756,-49.32701528,goiânia,GO
74325,-16.70983864,-49.3112246,goiania,GO
74330,-16.71196384,-49.31154001,goiania,GO
74333,-16.71146209,-49.30572785,goiania,GO
74335,-16.72008903,-49.3001707,goiania,GO
74339,-16.71345201,-49.31626738,goiania,GO
74340,-16.72056463,-49.31057114,goiania,GO
74343,-16.73588064,-49.30233307,goiania,GO
74345,-16.7450247,-49.29814518,goiania,GO
74350,-16.74104732,-49.31648353,goiania,GO
74351,-16.67863381,-49.28310419,goiânia,GO
74353,-16.74193864,-49.32846849,goiania,GO
74354,-16.77516739,-49.35621423,goiania,GO
74355,-16.78059331,-49.36185969,goiania,GO
74356,-16.78812596,-49.3712454,goiania,GO
74357,-16.75121698,-49.33790268,goiania,GO
74360,-16.73018592,-49.31945413,goiania,GO
74363,-16.71499337,-49.32007033,goiania,GO
74365,-16.7203383,-49.31624942,goiania,GO
74366,-16.71446501,-49.32712107,goiania,GO
74367,-16.7086349,-49.32870351,goiania,GO
74369,-16.74402768,-49.34524949,goiania,GO
74370,-16.72552504,-49.34097872,goiania,GO
74371,-16.73254436,-49.34627871,goiania,GO
74372,-16.74774799,-49.36740016,goiania,GO
74373,-16.70902514,-49.3239103,goiania,GO
74375,-16.68742174,-49.31068636,goiania,GO
74390,-16.67601364,-49.32283127,goiania,GO
74391,-16.70404636,-49.35214881,goiania,GO
74392,-16.70976237,-49.3669209,goiânia,GO
74393,-16.72701653,-49.36752981,goiania,GO
74394,-16.73001901,-49.3998779,goiania,GO
74395,-16.72863061,-49.3661217,goiania,GO
74403,-16.67734995,-49.29872333,goiania,GO
74405,-16.68017032,-49.29534716,goiania,GO
74410,-16.68541075,-49.2965518,goiania,GO
74413,-16.68235981,-49.29749771,goiania,GO
74415,-16.68918581,-49.31369513,goiânia,GO
74420,-16.6711131,-49.30516878,goiânia,GO
74423,-16.68133415,-49.31282611,goiania,GO
74425,-16.67846035,-49.31363766,goiania,GO
74430,-16.67181927,-49.30710584,goiânia,GO
74433,-16.66321391,-49.31157612,goiania,GO
74435,-16.66516567,-49.30168105,goiania,GO
74440,-16.65801949,-49.30181897,goiania,GO
74445,-16.64397863,-49.29777998,goiania,GO
74450,-16.65725033,-49.32395759,goiania,GO
74453,-16.65979625,-49.33063694,goiania,GO
74455,-16.65224943,-49.32153283,goiania,GO
74460,-16.65860878,-49.33363944,goiania,GO
74461,-16.65907515,-49.35732675,goiania,GO
74463,-16.64830211,-49.33163525,goiania,GO
74464,-16.65586188,-49.3548504,goiania,GO
74465,-16.63879409,-49.3257288,goiania,GO
74470,-16.63081443,-49.35771805,goiania,GO
74471,-16.65066988,-49.34486698,goiania,GO
74473,-16.62049778,-49.31927701,goiania,GO
74474,-16.61303287,-49.31566265,goiânia,GO
74475,-16.61118365,-49.32567789,goiânia,GO
74476,-16.61032755,-49.34744431,goiânia,GO
74477,-16.58985883,-49.35393312,goiania,GO
74480,-16.61217531,-49.34450463,goiania,GO
74481,-16.60071048,-49.33298566,goiania,GO
74483,-16.68590386,-49.3500671,goiania,GO
74484,-16.70086836,-49.35416802,goiania,GO
74485,-16.67700419,-49.34352471,goiania,GO
74486,-16.67932278,-49.33263198,goiania,GO
74487,-16.70370909,-49.37503466,goiânia,GO
74490,-16.6851015,-49.40703278,goiania,GO
74491,-16.6756558,-49.42318711,goiania,GO
74492,-16.67726347,-49.35722283,goiania,GO
74493,-16.66132361,-49.3851159,goiania,GO
74494,-16.6865,-49.39470159,goiânia,GO
74495,-16.67650094,-49.37871604,goiânia,GO
74496,-16.65110841,-49.38319572,goiania,GO
74503,-16.67093954,-49.2946899,goiania,GO
74505,-16.66785893,-49.29460583,goiania,GO
74510,-16.66329668,-49.30159809,goiania,GO
74513,-16.67402357,-49.29091937,goiania,GO
74515,-16.67281277,-49.29517348,goiania,GO
74520,-16.6661979,-49.2924094,goiania,GO
74523,-16.65963486,-49.2896426,goiania,GO
74525,-16.66905041,-49.28926969,goiânia,GO
74530,-16.6806354,-49.28814061,goiania,GO
74533,-16.68121287,-49.2778834,goiania,GO
74535,-16.68041514,-49.28161945,goiania,GO
